\begin{table}
\begin{tabular}{ccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & distance & unitless_dist \\
EGS & 16500 & 10.092 & 1.709 & 5.28 & 0.16 & 11.13 & 0.061 & 0.011296 & 42.7656696494 & 44.7078112569 & 1.36102377065 & 43.1265620111 & 44.6582025139 & -1.14075830986 & 1775.77326414 & 3.24938751301 \\
EGS & 25155 & 9.76498 & 1.71 & 5.28 & 0.2 & 11.49 & 0.026 & 0.0194 & 43.3605466956 & 45.0642368546 & 1.71744936838 & 43.3282253298 & 44.9102816623 & -0.888679161519 & 1775.7459065 & 3.2493808222 \\
EGS & 15898 & 9.97452 & 1.71 & 4.62 & 0.2 & 11.03 & 0.061 & 0.0194 & 42.9005466956 & 44.6042368546 & 1.25744936838 & 43.1722853298 & 44.7153566623 & -1.08360416152 & 1775.7459065 & 3.2493808222 \\
EGS & 18923 & 9.77652 & 1.711 & 5.28 & 0.2 & 11.57 & 0.029 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & 1775.71826031 & 3.24937406071 \\
EGS & 11208 & 10.1336 & 1.712 & 5.94 & 0.3 & 11.01 & 0.056 & 0.0489 & 43.2820538248 & 44.5709711474 & 1.22418366114 & 43.3016162466 & 44.8770203083 & -0.921940515524 & 1775.69032611 & 3.24936722868 \\
EGS & 3953 & 9.3894 & 1.714 & 4.62 & 0.2 & 11.67 & 0.037 & 0.0194 & 43.5405466956 & 45.2442368546 & 1.89744936838 & 43.3892453298 & 44.9865566623 & -0.812404161519 & 1775.63359585 & 3.24935335349 \\
EGS & 31080 & 10.0529 & 1.714 & 5.28 & 0.2 & 10.95 & 0.053 & 0.0194 & 42.8205466956 & 44.5242368546 & 1.17744936838 & 43.1451653298 & 44.6814566623 & -1.11750416152 & 1775.63359585 & 3.24935335349 \\
EGS & 15917 & 9.32 & 1.715 & 10.56 & 0.2 & 11.54 & 0.033 & 0.0194 & 43.4105466956 & 45.1142368546 & 1.76744936838 & 43.3451753298 & 44.9314691623 & -0.867491661519 & 1775.60480088 & 3.2493463106 \\
EGS & 27019 & 11.0395 & 1.716 & 4.62 & 0.1 & 11.25 & 0.118 & 0.0031 & 42.3241066595 & 44.8313965617 & 1.48460907546 & 42.9768721576 & 44.471090197 & -1.32787062682 & 1775.57572007 & 3.24933919768 \\
EGS & 18675 & 10.2288 & 1.717 & 5.28 & 0.2 & 11.53 & 0.099 & 0.0194 & 43.4005466956 & 45.1042368546 & 1.75744936838 & 43.3417853298 & 44.9272316623 & -0.871729161519 & 1775.54635398 & 3.24933201486 \\
EGS & 22228 & 10.6852 & 1.717 & 5.94 & 0.2 & 11.4 & 0.107 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & 1775.54635398 & 3.24933201486 \\
EGS & 28283 & 10.1006 & 1.717 & 10.56 & 0.2 & 11.57 & 0.175 & 0.0194 & 43.4405466956 & 45.1442368546 & 1.79744936838 & 43.3553453298 & 44.9441816623 & -0.854779161519 & 1775.54635398 & 3.24933201486 \\
EGS & 30304 & 10.6076 & 1.718 & 6.6 & 0.3 & 11.14 & 0.079 & 0.0489 & 43.4120538248 & 44.7009711474 & 1.35418366114 & 43.3456862466 & 44.9321078083 & -0.866853015524 & 1775.51670313 & 3.24932476227 \\
EGS & 30113 & 10.81 & 1.72 & 5.94 & 0.2 & 11.76 & 0.128 & 0.0194 & 43.6305466956 & 45.3342368546 & 1.98744936838 & 43.4197553298 & 45.0246941623 & -0.774266661519 & 1775.45654934 & 3.2493100483 \\
EGS & 30156 & 10.5331 & 1.721 & 4.62 & 0.2 & 10.93 & 0.055 & 0.0194 & 42.8005466956 & 44.5042368546 & 1.15744936838 & 43.1383853298 & 44.6729816623 & -1.12597916152 & 1775.42604747 & 3.24930258717 \\
EGS & 26998 & 10.7534 & 1.721 & 4.62 & 0.1 & 11.04 & 0.053 & 0.0031 & 42.1141066595 & 44.6213965617 & 1.27460907546 & 42.9056821576 & 44.382102697 & -1.41685812682 & 1775.42604747 & 3.24930258717 \\
EGS & 5998 & 9.95808 & 1.724 & 5.94 & 0.2 & 11.32 & 0.053 & 0.0194 & 43.1905466956 & 44.8942368546 & 1.54744936838 & 43.2705953298 & 44.8382441623 & -0.960716661519 & 1775.33284841 & 3.24927978876 \\
EGS & 13725 & 9.84373 & 1.724 & 3.5 & 0.4 & 11.15 & 0.065 & 0.0916 & 43.6946404394 & 44.6910220912 & 1.34423460501 & 43.4414831089 & 45.0518538862 & -0.747106937611 & 1775.33284841 & 3.24927978876 \\
EGS & 15927 & 10.2257 & 1.725 & 6.6 & 0.6 & 12.02 & 0.203 & 0.2166 & 44.938403418 & 45.4967285329 & 2.14994104668 & 43.8631187587 & 45.5788984484 & -0.22006237542 & 1775.30121935 & 3.24927205137 \\
EGS & 20630 & 8.54 & 1.727 & 5.94 & 0.2 & 11.06 & 0.069 & 0.0194 & 42.9305466956 & 44.6342368546 & 1.28744936838 & 43.1824553298 & 44.7280691623 & -1.07089166152 & 1775.23712039 & 3.24925637046 \\
EGS & 8503 & 10.8872 & 1.729 & 5.94 & 0.1 & 11.9 & 0.2 & 0.0031 & 42.9741066595 & 45.4813965617 & 2.13460907546 & 43.1972221576 & 44.746527697 & -1.05243312682 & 1775.17190384 & 3.24924041557 \\
EGS & 617 & 9.21865 & 1.73 & 5.28 & 0.2 & 10.71 & 0.025 & 0.0194 & 42.5805466956 & 44.2842368546 & 0.937449368377 & 43.0638053298 & 44.5797566623 & -1.21920416152 & 1775.13887779 & 3.2492323357 \\
EGS & 17337 & 10.8301 & 1.73 & 4.62 & 0.2 & 11.86 & 0.224 & 0.0194 & 43.7305466956 & 45.4342368546 & 2.08744936838 & 43.4536553298 & 45.0670691623 & -0.731891661519 & 1775.13887779 & 3.2492323357 \\
EGS & 8614 & 10.5096 & 1.73 & 4.62 & 0.2 & 11.27 & 0.08 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & 1775.13887779 & 3.2492323357 \\
EGS & 27240 & 10.2968 & 1.73 & 6.6 & 0.2 & 11.97 & 0.18 & 0.0194 & 43.8405466956 & 45.5442368546 & 2.19744936838 & 43.4909453298 & 45.1136816623 & -0.685279161519 & 1775.13887779 & 3.2492323357 \\
EGS & 23593 & 10.724 & 1.735 & 7.92 & 0.2 & 11.45 & 0.136 & 0.0194 & 43.3205466956 & 45.0242368546 & 1.67744936838 & 43.3146653298 & 44.8933316623 & -0.905629161519 & 1774.96959089 & 3.24919091704 \\
EGS & 18462 & 9.48985 & 1.736 & 3.96 & 0.2 & 10.79 & 0.037 & 0.0194 & 42.6605466956 & 44.3642368546 & 1.01744936838 & 43.0909253298 & 44.6136566623 & -1.18530416152 & 1774.93490585 & 3.24918243032 \\
EGS & 21916 & 11.1448 & 1.737 & 5.94 & 0.1 & 11.48 & 0.207 & 0.0031 & 42.5541066595 & 45.0613965617 & 1.71460907546 & 43.0548421576 & 44.568552697 & -1.23040812682 & 1774.89994616 & 3.24917387623 \\
EGS & 27241 & 9.21262 & 1.737 & 7.26 & 0.2 & 10.84 & 0.035 & 0.0194 & 42.7105466956 & 44.4142368546 & 1.06744936838 & 43.1078753298 & 44.6348441623 & -1.16411666152 & 1774.89994616 & 3.24917387623 \\
EGS & 11386 & 10.4304 & 1.738 & 4.62 & 0.2 & 11.89 & 0.086 & 0.0194 & 43.7605466956 & 45.4642368546 & 2.11744936838 & 43.4638253298 & 45.0797816623 & -0.719179161519 & 1774.86471232 & 3.24916525489 \\
EGS & 26785 & 10.1966 & 1.74 & 5.28 & 0.2 & 11.08 & 0.063 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & 1774.79342429 & 3.24914781096 \\
EGS & 1887 & 11.0009 & 1.742 & 4.62 & 0.2 & 11.53 & 0.243 & 0.0194 & 43.4005466956 & 45.1042368546 & 1.75744936838 & 43.3417853298 & 44.9272316623 & -0.871729161519 & 1774.72104594 & 3.24913009951 \\
EGS & 11271 & 9.64106 & 1.742 & 4.62 & 0.2 & 10.65 & 0.027 & 0.0194 & 42.5205466956 & 44.2242368546 & 0.877449368377 & 43.0434653298 & 44.5543316623 & -1.24462916152 & 1774.72104594 & 3.24913009951 \\
EGS & 20721 & 9.44247 & 1.744 & 5.28 & 0.2 & 10.73 & 0.027 & 0.0194 & 42.6005466956 & 44.3042368546 & 0.957449368377 & 43.0705853298 & 44.5882316623 & -1.21072916152 & 1774.64758138 & 3.24911212153 \\
EGS & 13752 & 10.9429 & 1.744 & 5.28 & 0.1 & 10.98 & 0.067 & 0.0031 & 42.0541066595 & 44.5613965617 & 1.21460907546 & 42.8853421576 & 44.356677697 & -1.44228312682 & 1774.64758138 & 3.24911212153 \\
EGS & 10805 & 10.4181 & 1.744 & 3.5 & 0.16 & 11.85 & 0.108 & 0.011296 & 43.4856696494 & 45.4278112569 & 2.08102377065 & 43.3706420111 & 44.9633025139 & -0.835658309856 & 1774.64758138 & 3.24911212153 \\
EGS & 4760 & 9.57027 & 1.746 & 4.62 & 0.2 & 10.86 & 0.045 & 0.0194 & 42.7305466956 & 44.4342368546 & 1.08744936838 & 43.1146553298 & 44.6433191623 & -1.15564166152 & 1774.57303474 & 3.24909387798 \\
EGS & 31409 & 10.0569 & 1.747 & 5.28 & 0.2 & 11.72 & 0.066 & 0.0194 & 43.5905466956 & 45.2942368546 & 1.94744936838 & 43.4061953298 & 45.0077441623 & -0.791216661519 & 1774.53535693 & 3.24908465692 \\
EGS & 2181 & 9.73555 & 1.748 & 5.28 & 0.2 & 10.94 & 0.047 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & 1774.49741013 & 3.24907536983 \\
EGS & 31146 & 10.5247 & 1.752 & 5.28 & 0.2 & 11.69 & 0.23 & 0.0194 & 43.5605466956 & 45.2642368546 & 1.91744936838 & 43.3960253298 & 44.9950316623 & -0.803929161519 & 1774.34294335 & 3.24903756364 \\
EGS & 13098 & 10.4588 & 1.753 & 5.28 & 0.2 & 11.62 & 0.112 & 0.0194 & 43.4905466956 & 45.1942368546 & 1.84744936838 & 43.3722953298 & 44.9653691623 & -0.833591661519 & 1774.3036593 & 3.24902794823 \\
EGS & 23023 & 9.85639 & 1.753 & 5.28 & 0.4 & 11.62 & 0.201 & 0.0916 & 44.1646404394 & 45.1610220912 & 1.81423460501 & 43.6008131089 & 45.2510163862 & -0.547944437611 & 1774.3036593 & 3.24902794823 \\
EGS & 8803 & 9.60208 & 1.755 & 3.96 & 0.4 & 10.81 & 0.037 & 0.0916 & 43.3546404394 & 44.3510220912 & 1.00423460501 & 43.3262231089 & 44.9077788862 & -0.891181937611 & 1774.22429392 & 3.24900852161 \\
EGS & 10106 & 9.95562 & 1.755 & 5.28 & 0.2 & 11.02 & 0.067 & 0.0194 & 42.8905466956 & 44.5942368546 & 1.24744936838 & 43.1688953298 & 44.7111191623 & -1.08784166152 & 1774.22429392 & 3.24900852161 \\
EGS & 30544 & 10.8734 & 1.756 & 5.94 & 0.2 & 11.86 & 0.678 & 0.0194 & 43.7305466956 & 45.4342368546 & 2.08744936838 & 43.4536553298 & 45.0670691623 & -0.731891661519 & 1774.18421359 & 3.24899871064 \\
EGS & 8622 & 9.97984 & 1.759 & 6.6 & 0.2 & 10.62 & 0.026 & 0.0194 & 42.4905466956 & 44.1942368546 & 0.847449368377 & 43.0332953298 & 44.5416191623 & -1.25734166152 & 1774.06238814 & 3.24896888852 \\
EGS & 10441 & 10.3823 & 1.759 & 4.62 & 0.2 & 11.7 & 0.083 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & 1774.06238814 & 3.24896888852 \\
EGS & 18068 & 9.32106 & 1.76 & 7.92 & 0.2 & 10.92 & 0.039 & 0.0194 & 42.7905466956 & 44.4942368546 & 1.14744936838 & 43.1349953298 & 44.6687441623 & -1.13021666152 & 1774.02125317 & 3.24895881847 \\
EGS & 19 & 10.3907 & 1.762 & 4.62 & 0.2 & 11.29 & 0.104 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & 1773.93819649 & 3.24893848506 \\
EGS & 7169 & 10.3178 & 1.763 & 3.96 & 0.2 & 11.37 & 0.129 & 0.0194 & 43.2405466956 & 44.9442368546 & 1.59744936838 & 43.2875453298 & 44.8594316623 & -0.939529161519 & 1773.89627578 & 3.24892822194 \\
EGS & 18670 & 9.85546 & 1.765 & 5.28 & 0.2 & 10.55 & 0.026 & 0.0194 & 42.4205466956 & 44.1242368546 & 0.777449368377 & 43.0095653298 & 44.5119566623 & -1.28700416152 & 1773.81165212 & 3.24890750344 \\
EGS & 780 & 10.1213 & 1.765 & 5.94 & 0.2 & 11.77 & 0.086 & 0.0194 & 43.6405466956 & 45.3442368546 & 1.99744936838 & 43.4231453298 & 45.0289316623 & -0.770029161519 & 1773.81165212 & 3.24890750344 \\
EGS & 15494 & 10.2447 & 1.767 & 4.62 & 0.2 & 11.29 & 0.117 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & 1773.72598876 & 3.24888652938 \\
EGS & 28674 & 10.424 & 1.768 & 10.56 & 0.3 & 11.51 & 0.044 & 0.0489 & 43.7820538248 & 45.0709711474 & 1.72418366114 & 43.4711162466 & 45.0888953083 & -0.710065515524 & 1773.68276842 & 3.24887594681 \\
EGS & 17679 & 10.8567 & 1.768 & 7.26 & 0.4 & 11.64 & 0.114 & 0.0916 & 44.1846404394 & 45.1810220912 & 1.83423460501 & 43.6075931089 & 45.2594913862 & -0.539469437611 & 1773.68276842 & 3.24887594681 \\
EGS & 1674 & 10.0511 & 1.768 & 7.26 & 0.2 & 11.99 & 0.052 & 0.0194 & 43.8605466956 & 45.5642368546 & 2.21744936838 & 43.4977253298 & 45.1221566623 & -0.676804161519 & 1773.68276842 & 3.24887594681 \\
EGS & 21190 & 10.7615 & 1.769 & 5.28 & 0.3 & 11.2 & 0.097 & 0.0489 & 43.4720538248 & 44.7609711474 & 1.41418366114 & 43.3660262466 & 44.9575328083 & -0.841428015524 & 1773.63928965 & 3.2488653007 \\
EGS & 23091 & 10.7509 & 1.769 & 5.28 & 0.2 & 11.71 & 0.248 & 0.0194 & 43.5805466956 & 45.2842368546 & 1.93744936838 & 43.4028053298 & 45.0035066623 & -0.795454161519 & 1773.63928965 & 3.2488653007 \\
EGS & 4782 & 10.4928 & 1.77 & 4.62 & 0.2 & 11.38 & 0.148 & 0.0194 & 43.2505466956 & 44.9542368546 & 1.60744936838 & 43.2909353298 & 44.8636691623 & -0.935291661519 & 1773.59555292 & 3.24885459117 \\
EGS & 24184 & 10.6508 & 1.77 & 5.94 & 0.2 & 11.4 & 0.109 & 0.0194 & 43.2705466956 & 44.9742368546 & 1.62744936838 & 43.2977153298 & 44.8721441623 & -0.926816661519 & 1773.59555292 & 3.24885459117 \\
EGS & 10855 & 9.95136 & 1.772 & 8.58 & 0.2 & 10.66 & 0.029 & 0.0194 & 42.5305466956 & 44.2342368546 & 0.887449368377 & 43.0468553298 & 44.5585691623 & -1.24039166152 & 1773.50730757 & 3.24883298228 \\
EGS & 13644 & 10.3244 & 1.772 & 5.28 & 0.3 & 11.13 & 0.095 & 0.0489 & 43.4020538248 & 44.6909711474 & 1.34418366114 & 43.3422962466 & 44.9278703083 & -0.871090515524 & 1773.50730757 & 3.24883298228 \\
EGS & 27578 & 10.6818 & 1.774 & 5.28 & 0.3 & 11.6 & 0.062 & 0.0489 & 43.8720538248 & 45.1609711474 & 1.81418366114 & 43.5016262466 & 45.1270328083 & -0.671928015524 & 1773.4180363 & 3.24881112108 \\
EGS & 11434 & 10.6611 & 1.774 & 5.28 & 0.3 & 11.97 & 0.059 & 0.0489 & 44.2420538248 & 45.5309711474 & 2.18418366114 & 43.6270562466 & 45.2838203083 & -0.515140515524 & 1773.4180363 & 3.24881112108 \\
EGS & 2380 & 9.6682 & 1.775 & 5.94 & 0.2 & 11.69 & 0.053 & 0.0194 & 43.5605466956 & 45.2642368546 & 1.91744936838 & 43.3960253298 & 44.9950316623 & -0.803929161519 & 1773.37301716 & 3.24880009615 \\
EGS & 9074 & 10.5455 & 1.776 & 4.62 & 0.2 & 11.7 & 0.085 & 0.0194 & 43.5705466956 & 45.2742368546 & 1.92744936838 & 43.3994153298 & 44.9992691623 & -0.799691661519 & 1773.327743 & 3.24878900848 \\
EGS & 4980 & 11.0329 & 1.776 & 4.62 & 0.3 & 11.35 & 0.118 & 0.0489 & 43.6220538248 & 44.9109711474 & 1.56418366114 & 43.4168762466 & 45.0210953083 & -0.777865515524 & 1773.327743 & 3.24878900848 \\
EGS & 865 & 10.4181 & 1.777 & 6.6 & 0.4 & 10.93 & 0.057 & 0.0916 & 43.4746404394 & 44.4710220912 & 1.12423460501 & 43.3669031089 & 44.9586288862 & -0.840331937611 & 1773.2822143 & 3.2487778582 \\
EGS & 2942 & 10.3869 & 1.777 & 5.94 & 0.2 & 11.22 & 0.103 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & 1773.2822143 & 3.2487778582 \\
EGS & 2733 & 9.60823 & 1.778 & 5.28 & 0.3 & 11.9 & 0.06 & 0.0489 & 44.1720538248 & 45.4609711474 & 2.11418366114 & 43.6033262466 & 45.2541578083 & -0.544803015524 & 1773.23643156 & 3.2487666454 \\
EGS & 2259 & 10.6229 & 1.778 & 6.6 & 0.2 & 11.58 & 0.202 & 0.0194 & 43.4505466956 & 45.1542368546 & 1.80744936838 & 43.3587353298 & 44.9484191623 & -0.850541661519 & 1773.23643156 & 3.2487666454 \\
EGS & 677 & 10.1981 & 1.779 & 5.28 & 0.3 & 10.83 & 0.042 & 0.0489 & 43.1020538248 & 44.3909711474 & 1.04418366114 & 43.2405962466 & 44.8007453083 & -0.998215515524 & 1773.19039525 & 3.24875537021 \\
EGS & 25904 & 10.3779 & 1.782 & 5.28 & 0.2 & 11.47 & 0.189 & 0.0194 & 43.3405466956 & 45.0442368546 & 1.69744936838 & 43.3214453298 & 44.9018066623 & -0.897154161519 & 1773.05076976 & 3.24872117142 \\
EGS & 28152 & 9.8879 & 1.782 & 6.6 & 0.4 & 10.92 & 0.048 & 0.0916 & 43.4646404394 & 44.4610220912 & 1.11423460501 & 43.3635131089 & 44.9543913862 & -0.844569437611 & 1773.05076976 & 3.24872117142 \\
EGS & 26418 & 11.002 & 1.782 & 5.28 & 0.2 & 11.65 & 0.285 & 0.0194 & 43.5205466956 & 45.2242368546 & 1.87744936838 & 43.3824653298 & 44.9780816623 & -0.820879161519 & 1773.05076976 & 3.24872117142 \\
EGS & 27953 & 10.2232 & 1.783 & 10.56 & 0.3 & 10.93 & 0.053 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & 1773.00372401 & 3.24870964779 \\
EGS & 22197 & 10.0023 & 1.784 & 3.96 & 0.2 & 11.08 & 0.061 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & 1772.9564271 & 3.24869806233 \\
EGS & 2838 & 11.0979 & 1.784 & 5.28 & 0.28 & 11.73 & 0.171 & 0.041944 & 43.9354148104 & 45.2941358608 & 1.94734837454 & 43.5231056207 & 45.1538820259 & -0.645078797883 & 1772.9564271 & 3.24869806233 \\
EGS & 27358 & 10.6013 & 1.785 & 5.28 & 0.4 & 11.95 & 0.32 & 0.0916 & 44.4946404394 & 45.4910220912 & 2.14423460501 & 43.7126831089 & 45.3908538862 & -0.408106937611 & 1772.90887951 & 3.24868641516 \\
EGS & 3991 & 10.2684 & 1.785 & 5.94 & 0.1 & 11.7 & 0.2 & 0.0031 & 42.7741066595 & 45.2813965617 & 1.93460907546 & 43.1294221576 & 44.661777697 & -1.13718312682 & 1772.90887951 & 3.24868641516 \\
EGS & 26261 & 10.6681 & 1.786 & 5.28 & 0.2 & 11.5 & 0.156 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & 1772.86108171 & 3.24867470638 \\
EGS & 6921 & 10.1457 & 1.786 & 5.94 & 0.2 & 11.3 & 0.095 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & 1772.86108171 & 3.24867470638 \\
EGS & 12396 & 10.1931 & 1.787 & 6.6 & 0.1 & 11.49 & 0.04 & 0.0031 & 42.5641066595 & 45.0713965617 & 1.72460907546 & 43.0582321576 & 44.572790197 & -1.22617062682 & 1772.81303419 & 3.24866293611 \\
EGS & 7490 & 10.4058 & 1.789 & 5.28 & 0.3 & 10.93 & 0.046 & 0.0489 & 43.2020538248 & 44.4909711474 & 1.14418366114 & 43.2744962466 & 44.8431203083 & -0.955840515524 & 1772.71619188 & 3.24863921154 \\
EGS & 17559 & 10.7135 & 1.79 & 5.94 & 0.1 & 11.52 & 0.188 & 0.0031 & 42.5941066595 & 45.1013965617 & 1.75460907546 & 43.0684021576 & 44.585502697 & -1.21345812682 & 1772.66739803 & 3.24862725746 \\
EGS & 13088 & 10.9148 & 1.791 & 4.62 & 0.3 & 12.04 & 0.423 & 0.0489 & 44.3120538248 & 45.6009711474 & 2.25418366114 & 43.6507862466 & 45.3134828083 & -0.485478015524 & 1772.61835635 & 3.24861524233 \\
EGS & 239 & 9.80495 & 1.791 & 5.28 & 0.2 & 11.14 & 0.075 & 0.0194 & 43.0105466956 & 44.7142368546 & 1.36744936838 & 43.2095753298 & 44.7619691623 & -1.03699166152 & 1772.61835635 & 3.24861524233 \\
EGS & 17697 & 10.709 & 1.793 & 6.6 & 0.2 & 12.01 & 0.269 & 0.0194 & 43.8805466956 & 45.5842368546 & 2.23744936838 & 43.5045053298 & 45.1306316623 & -0.668329161519 & 1772.51953141 & 3.24859102938 \\
EGS & 29008 & 10.7326 & 1.793 & 4.62 & 0.5 & 11.8 & 0.191 & 0.1475 & 44.551536986 & 45.3134393534 & 1.96665186713 & 43.7319710383 & 45.4149637978 & -0.383997025969 & 1772.51953141 & 3.24859102938 \\
EGS & 25052 & 10.1514 & 1.795 & 4.62 & 0.2 & 11.49 & 0.144 & 0.0194 & 43.3605466956 & 45.0642368546 & 1.71744936838 & 43.3282253298 & 44.9102816623 & -0.888679161519 & 1772.41972082 & 3.24856657356 \\
EGS & 13327 & 10.0154 & 1.798 & 5.94 & 0.2 & 11.41 & 0.049 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & 1772.26816505 & 3.24852943639 \\
EGS & 20153 & 10.4456 & 1.798 & 4.62 & 0.3 & 11.15 & 0.073 & 0.0489 & 43.4220538248 & 44.7109711474 & 1.36418366114 & 43.3490762466 & 44.9363453083 & -0.862615515524 & 1772.26816505 & 3.24852943639 \\
EGS & 789 & 10.0118 & 1.8 & 5.28 & 0.2 & 10.96 & 0.058 & 0.0194 & 42.8305466956 & 44.5342368546 & 1.18744936838 & 43.1485553298 & 44.6856941623 & -1.11326666152 & 1772.16590673 & 3.24850437726 \\
EGS & 15959 & 10.4017 & 1.8 & 10.56 & 0.3 & 11.44 & 0.122 & 0.0489 & 43.7120538248 & 45.0009711474 & 1.65418366114 & 43.4473862466 & 45.0592328083 & -0.739728015524 & 1772.16590673 & 3.24850437726 \\
EGS & 26951 & 10.5164 & 1.8 & 5.28 & 0.5 & 11.78 & 0.198 & 0.1475 & 44.531536986 & 45.2934393534 & 1.94665186713 & 43.7251910383 & 45.4064887978 & -0.392472025969 & 1772.16590673 & 3.24850437726 \\
EGS & 10645 & 10.7668 & 1.802 & 3.96 & 0.4 & 11.19 & 0.078 & 0.0916 & 43.7346404394 & 44.7310220912 & 1.38423460501 & 43.4550431089 & 45.0688038862 & -0.730156937611 & 1772.06267585 & 3.24847907833 \\
EGS & 29376 & 9.17817 & 1.804 & 10.56 & 0.2 & 11.75 & 0.073 & 0.0194 & 43.6205466956 & 45.3242368546 & 1.97744936838 & 43.4163653298 & 45.0204566623 & -0.778504161519 & 1771.95847612 & 3.24845354046 \\
EGS & 23167 & 9.555 & 1.805 & 5.94 & 0.2 & 11.35 & 0.098 & 0.0194 & 43.2205466956 & 44.9242368546 & 1.57744936838 & 43.2807653298 & 44.8509566623 & -0.948004161519 & 1771.90601409 & 3.2484406822 \\
EGS & 473 & 10.04 & 1.807 & 6.6 & 0.1 & 10.96 & 0.053 & 0.0031 & 42.0341066595 & 44.5413965617 & 1.19460907546 & 42.8785621576 & 44.348202697 & -1.45075812682 & 1771.800368 & 3.24841478755 \\
EGS & 18650 & 10.4384 & 1.809 & 5.28 & 0.2 & 11.51 & 0.056 & 0.0194 & 43.3805466956 & 45.0842368546 & 1.73744936838 & 43.3350053298 & 44.9187566623 & -0.880204161519 & 1771.69376227 & 3.24838865612 \\
EGS & 10582 & 10.6035 & 1.81 & 5.28 & 0.5 & 11.65 & 0.161 & 0.1475 & 44.401536986 & 45.1634393534 & 1.81665186713 & 43.6811210383 & 45.3514012978 & -0.447559525969 & 1771.64010068 & 3.24837550188 \\
EGS & 21507 & 10.6904 & 1.811 & 4.62 & 0.2 & 11.23 & 0.11 & 0.0194 & 43.1005466956 & 44.8042368546 & 1.45744936838 & 43.2400853298 & 44.8001066623 & -0.998854161519 & 1771.58620056 & 3.24836228877 \\
EGS & 11703 & 9.73815 & 1.813 & 4.62 & 0.2 & 11.44 & 0.04 & 0.0194 & 43.3105466956 & 45.0142368546 & 1.66744936838 & 43.3112753298 & 44.8890941623 & -0.909866661519 & 1771.47768653 & 3.24833568635 \\
EGS & 1698 & 10.4661 & 1.816 & 5.28 & 0.1 & 11.02 & 0.063 & 0.0031 & 42.0941066595 & 44.6013965617 & 1.25460907546 & 42.8989021576 & 44.373627697 & -1.42533312682 & 1771.31313781 & 3.2482953438 \\
EGS & 16523 & 10.5518 & 1.818 & 4.62 & 0.2 & 11.51 & 0.181 & 0.0194 & 43.3805466956 & 45.0842368546 & 1.73744936838 & 43.3350053298 & 44.9187566623 & -0.880204161519 & 1771.20225884 & 3.2482681574 \\
EGS & 895 & 10.4881 & 1.82 & 5.28 & 0.2 & 11.27 & 0.214 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & 1771.09044021 & 3.24824073887 \\
EGS & 30095 & 9.90987 & 1.821 & 5.28 & 0.4 & 10.75 & 0.033 & 0.0916 & 43.2946404394 & 44.2910220912 & 0.944234605014 & 43.3058831089 & 44.8823538862 & -0.916606937611 & 1771.03417964 & 3.24822694283 \\
EGS & 4113 & 9.15816 & 1.823 & 5.28 & 0.2 & 11.73 & 0.031 & 0.0194 & 43.6005466956 & 45.3042368546 & 1.95744936838 & 43.4095853298 & 45.0119816623 & -0.786979161519 & 1770.92095825 & 3.2481991777 \\
EGS & 3713 & 9.87201 & 1.825 & 5.94 & 0.2 & 10.9 & 0.04 & 0.0194 & 42.7705466956 & 44.4742368546 & 1.12744936838 & 43.1282153298 & 44.6602691623 & -1.13869166152 & 1770.80680614 & 3.24817118253 \\
