field	ID	fagn_mir  lir	s24(mJy)
UDS   5402   0.20  11.42  0.073
UDS   5408   0.50   9.97  0.030
UDS   5416   0.20  11.40  0.081
UDS   5417   0.20  10.82  0.030
UDS   5419   0.40  10.06  0.030
UDS   5420   0.20  11.70  0.273
UDS   5424   0.40  10.14  0.030
UDS   5426   0.20  11.20  0.030
UDS   5427   0.20  10.78  0.030
UDS   5429   0.30  10.40  0.111
UDS   5433   0.20  10.45  0.030
UDS    544   0.02   9.97  0.030
UDS   5440   0.20  10.78  0.030
UDS   5443   0.30  11.82  0.239
UDS   5447   0.50  10.04  0.030
UDS   5453   0.10  10.28  0.030
UDS   5459   0.40  11.25  0.180
UDS   5469   0.40   8.45  0.030
UDS   5471   0.20  10.93  0.030
UDS   5476   0.00  10.37  0.030
UDS   5480   0.30   9.90  0.030
UDS    549   0.20  11.55  0.170
UDS   5494   0.20  10.02  0.030
UDS   5509   0.30  10.85  0.030
UDS   5512   0.20  10.20  0.030
UDS   5517   0.10  10.15  0.030
UDS    552   0.00  10.58  0.058
UDS   5525   0.20  10.92  0.030
UDS   5531   0.10  11.43  0.303
UDS   5535   0.20  10.99  0.030
UDS   5537   0.02  10.60  0.115
UDS   5539   0.30  11.13  0.063
UDS   5540   0.70  10.84  0.030
UDS   5542   0.20  10.30  0.030
UDS   5545   0.20  10.88  0.041
UDS   5546   0.60  10.83  0.030
UDS    555   0.20  10.77  0.030
UDS   5554   0.00  10.52  0.030
UDS   5562   0.20  10.66  0.030
UDS   5566   0.20  10.85  0.030
UDS   5578   0.40   9.80  0.030
UDS   5581   0.90  10.72  0.030
UDS   5599   1.00  10.70  0.030
UDS   5604   0.20  10.99  0.030
UDS    561   0.20  10.28  0.030
UDS   5610   0.70  10.37  0.030
UDS   5622   0.30  10.44  0.030
UDS   5624   0.20  10.82  0.030
UDS   5627   0.80  10.79  0.030
UDS    563   0.20  10.94  0.030
UDS   5636   0.20  10.59  0.030
UDS   5640   0.20  10.19  0.030
UDS   5651   0.90  10.59  0.030
UDS   5666   0.30  10.95  0.030
UDS   5667   0.20  10.97  0.030
UDS   5670   0.10  10.25  0.030
UDS   5679   0.00  10.72  0.070
UDS    568   0.20  10.95  0.030
UDS   5682   0.10   9.36  0.030
UDS   5684   0.30  10.88  0.030
UDS   5686   0.30  10.90  0.030
UDS   5698   0.60  11.21  0.072
UDS   5700   0.20  10.64  0.030
UDS   5701   0.50  10.52  0.030
UDS   5705   0.10  10.62  0.030
UDS   5712   0.20  10.92  0.030
UDS   5727   0.20  11.75  0.154
UDS   5729   0.20  10.78  0.030
UDS   5738   0.20  10.78  0.030
UDS   5742   0.20  10.63  0.030
UDS   5751   0.20  11.52  0.113
UDS   5752   0.20  10.81  0.030
UDS   5757   0.20  10.15  0.030
UDS   5765   0.30  10.85  0.030
UDS   5769   0.20  10.74  0.030
UDS   5770   0.30   9.85  0.030
UDS   5773   0.90  10.53  0.030
UDS   5774   0.20  10.78  0.030
UDS   5779   0.40  11.40  0.132
UDS   5782   0.60  10.79  0.030
UDS   5784   0.20  10.76  0.030
UDS    579   0.50  11.64  0.510
UDS   5791   0.20  10.79  0.030
UDS   5802   0.20  10.92  0.030
UDS   5803   0.40   9.89  0.030
UDS   5805   0.20   9.23  0.030
UDS   5819   0.20  10.81  0.030
UDS   5824   0.20  11.37  0.076
UDS   5828   0.06  10.25  0.030
UDS    583   0.40   9.14  0.030
UDS   5832   0.25  10.34  0.030
UDS   5835   0.00  10.30  0.030
UDS   5838   0.20  10.93  0.030
UDS   5839   0.20  10.99  0.030
UDS   5841   0.20  10.49  0.030
UDS   5844   0.20  10.90  0.030
UDS   5854   0.20  10.75  0.030
UDS   5857   0.00  10.35  0.030
UDS   5861   0.00  10.86  0.170
UDS   5864   0.20  10.38  0.030
UDS   5879   0.20  10.92  0.030
UDS   5892   0.20  10.78  0.030
UDS   5902   0.20  10.80  0.030
UDS   5908   0.80  10.63  0.030
UDS   5909   0.20  10.76  0.030
UDS    591   0.20  10.90  0.030
UDS   5910   0.60  11.06  0.030
UDS   5914   0.20  10.54  0.030
UDS   5923   0.00  10.96  0.132
UDS   5924   0.70   9.82  0.030
UDS   5928   0.20  10.35  0.030
UDS    593   0.30  10.76  0.030
UDS   5936   0.80   9.72  0.030
UDS   5937   0.00  10.89  0.030
UDS   5948   0.20  10.98  0.030
UDS   5955   0.20  10.89  0.030
UDS   5957   0.20  10.59  0.030
UDS   5958   0.80  10.73  0.030
UDS   5962   0.50  11.52  0.441
UDS   5971   0.20  10.75  0.030
UDS   5973   0.20  10.63  0.249
UDS   5978   0.30  11.27  0.077
UDS    598   0.20  11.34  0.046
UDS   5986   0.30  10.43  0.030
UDS   5990   1.00   9.81  0.030
UDS    600   0.39  10.80  0.030
UDS   6004   0.10  10.04  0.030
UDS   6006   0.40  10.06  0.030
UDS   6010   0.20  10.36  0.030
UDS   6012   0.20  10.85  0.030
UDS   6014   0.70  10.88  0.030
UDS   6016   0.30  10.16  0.030
UDS   6019   0.20  10.86  0.030
UDS   6020   0.40  11.40  0.137
UDS   6023   0.20  10.77  0.030
UDS   6026   0.70   9.79  0.030
UDS   6027   0.30  10.64  0.030
UDS   6031   0.10  10.68  0.144
UDS   6049   0.10  10.24  0.030
UDS   6064   0.30   9.98  0.030
UDS   6065   0.30  11.21  0.058
UDS   6066   0.20  10.76  0.030
UDS   6070   0.30  11.03  0.134
UDS   6073   0.30  10.09  0.097
UDS   6074   0.20  11.02  0.056
UDS   6076   0.20  11.37  0.087
UDS   6081   0.20  10.78  0.030
UDS   6093   0.10  10.75  0.030
UDS   6097   0.30  10.74  0.030
UDS   6098   0.90  10.55  0.030
UDS   6105   0.20  10.92  0.030
UDS   6108   0.80  10.81  0.030
UDS   6113   0.20  11.24  0.059
UDS   6120   0.90  10.58  0.030
UDS   6121   0.20  10.92  0.030
UDS   6122   0.30  10.57  0.030
UDS   6126   0.10  10.52  0.140
UDS   6127   0.30  11.73  0.030
UDS   6133   0.20  10.74  0.030
UDS   6142   0.20  10.15  0.030
UDS   6144   0.20  10.56  0.030
UDS   6149   0.30  11.61  0.143
UDS    615   0.40  10.57  0.030
UDS   6160   0.30  10.77  0.030
UDS   6166   0.30  11.12  0.059
UDS   6168   0.20  10.72  0.030
UDS   6174   0.40   9.50  0.030
UDS   6178   0.80  10.18  0.030
UDS   6183   0.50  10.32  0.030
UDS   6184   0.20  10.99  0.030
UDS   6186   0.80  10.68  0.030
UDS   6194   0.70   9.76  0.030
UDS   6197   0.60  12.06  0.483
UDS   6200   0.20   9.99  0.073
UDS   6210   0.16  10.89  0.030
UDS   6211   0.20  11.40  0.165
UDS   6213   0.00  10.03  0.030
UDS    623   0.30  10.85  0.030
UDS   6244   0.20  11.48  0.153
UDS   6248   0.10  11.40  0.103
UDS   6249   0.20  10.27  0.030
UDS   6265   0.20  10.79  0.030
UDS   6268   0.20  10.07  0.030
UDS   6275   0.20  10.34  0.030
UDS   6277   0.20  10.81  0.030
UDS   6284   0.20  11.86  0.061
UDS   6288   0.40  10.85  0.030
UDS   6289   0.20  10.76  0.030
UDS   6290   0.02  10.40  0.077
UDS   6294   0.10  10.99  0.030
UDS   6299   0.20  10.89  0.030
UDS   6301   0.00  10.65  0.088
UDS   6302   0.20  10.92  0.030
UDS    631   0.20  10.82  0.030
UDS   6315   0.33  10.81  0.030
UDS   6322   0.20  10.82  0.030
UDS   6327   0.20  10.85  0.030
UDS   6328   0.00   9.54  0.030
UDS    633   0.90  10.66  0.030
UDS   6331   0.00   9.68  0.030
UDS   6332   0.10  10.83  0.115
UDS    634   0.20  11.10  0.071
UDS   6340   0.10  10.36  0.030
UDS   6342   0.10  11.26  0.112
UDS   6346   0.20  10.89  0.030
UDS   6349   0.20  10.94  0.030
UDS   6355   0.00  10.53  0.101
UDS   6362   0.20  10.92  0.030
UDS   6365   0.50   9.91  0.030
UDS   6370   0.10  10.75  0.030
UDS   6382   0.20  10.69  0.030
UDS   6386   0.20  10.99  0.030
UDS   6389   0.20  10.92  0.030
UDS   6393   0.20  11.30  0.077
UDS   6396   0.30   9.96  0.030
UDS   6400   0.10  11.45  0.089
UDS   6412   0.90  10.98  0.084
UDS   6422   0.16  11.33  0.072
UDS   6426   0.10  10.31  0.030
UDS   6430   0.30  11.64  0.091
UDS   6432   0.20  10.95  0.030
UDS   6437   0.50  10.27  0.030
UDS    644   0.80  10.70  0.030
UDS   6450   0.40  10.38  0.030
UDS   6455   0.40  10.95  0.030
UDS   6466   0.80   9.18  0.030
UDS   6469   0.40  10.12  0.030
UDS   6474   0.20  10.95  0.030
UDS   6480   0.20  10.92  0.030
UDS   6481   0.20  10.92  0.030
UDS   6483   0.40   9.86  0.030
UDS    649   0.00   9.69  0.030
UDS   6490   0.20  10.24  0.030
UDS   6491   0.20  10.66  0.030
UDS   6498   0.90  10.59  0.030
UDS     65   0.20  10.84  0.030
UDS    650   0.40  10.94  0.030
UDS   6503   0.20  10.77  0.030
UDS   6508   0.20  10.22  0.030
UDS    653   0.00  10.82  0.137
UDS   6532   0.20  10.13  0.030
UDS   6534   0.20  10.75  0.030
UDS    654   0.40  12.05  0.113
UDS   6548   0.60   9.80  0.030
UDS   6554   0.20  10.42  0.030
UDS   6561   0.80  10.64  0.030
UDS   6562   0.90  10.61  0.030
UDS   6565   0.00  10.77  0.030
UDS   6568   0.17  10.79  1.326
UDS   6569   0.20  11.31  0.103
UDS   6584   0.42   9.86  0.030
UDS   6585   0.10  10.73  0.040
UDS   6589   0.10  10.21  0.030
UDS    659   0.90  10.58  0.030
UDS   6603   0.20  10.84  0.030
UDS   6608   0.30  10.19  0.030
UDS   6612   0.00  10.44  0.030
UDS   6616   0.20  10.89  0.030
UDS   6617   0.20  10.93  0.030
UDS    662   0.40  10.80  0.030
UDS   6626   0.50  10.89  0.030
UDS   6627   0.90  10.63  0.030
UDS    663   0.90  10.58  0.030
UDS   6636   0.20  10.94  0.030
UDS   6638   0.30  10.81  0.030
UDS   6645   0.20   9.77  0.030
UDS   6652   0.16  10.88  0.030
UDS   6656   0.20  10.64  0.030
UDS   6659   0.10  10.24  0.030
UDS   6661   0.20  11.25  0.064
UDS   6670   0.90  10.70  0.030
UDS    668   0.10   9.79  0.062
UDS   6683   0.20  10.78  0.030
UDS   6693   0.20  10.77  0.030
UDS     67   0.60  11.03  0.030
UDS   6701   0.60  10.76  0.030
UDS   6706   0.20  10.84  0.030
UDS   6709   0.10  10.74  0.048
UDS   6714   0.40  10.30  0.030
UDS   6719   0.70  10.72  0.030
UDS   6735   0.20  10.10  0.030
UDS   6749   0.30   9.90  0.030
UDS   6754   0.20  10.84  0.030
UDS   6757   0.80   9.66  0.030
UDS   6773   0.20  10.69  0.030
UDS   6775   0.05  10.75  0.108
UDS    678   0.30  11.13  0.100
UDS   6781   0.20  11.40  0.077
UDS   6784   0.10  11.03  0.115
UDS   6785   0.00  11.35  0.488
UDS   6786   0.30   9.63  0.030
UDS   6787   0.40  10.60  0.030
UDS   6788   0.30  10.34  0.030
UDS   6789   0.20  10.91  0.030
UDS   6797   1.00   9.72  0.030
UDS   6801   0.20  10.74  0.030
UDS   6808   0.30   9.70  0.030
UDS   6809   0.00  10.75  0.086
UDS   6817   0.30  11.52  0.130
UDS   6820   0.40  11.66  0.059
UDS   6821   0.30  10.11  0.030
UDS   6822   0.20  10.61  0.030
UDS   6825   0.20  10.80  0.030
UDS   6830   0.30  11.81  0.206
UDS    684   0.20  10.90  0.030
UDS    685   0.90  10.64  0.030
UDS   6855   0.30  11.69  0.110
UDS   6859   0.30   8.95  0.030
UDS   6870   0.20  11.27  0.861
UDS   6872   0.60  10.35  0.030
UDS   6874   0.40  11.46  0.146
UDS   6880   0.30  11.64  0.030
UDS   6881   0.50   9.91  0.030
UDS   6884   0.10   9.74  0.030
UDS   6891   0.50  10.26  0.030
UDS   6895   0.10  10.18  0.030
UDS   6903   0.20  11.87  0.214
UDS   6905   0.30  10.87  0.030
UDS   6906   0.50   9.99  0.030
UDS    691   0.20  10.80  0.030
UDS   6912   0.70  10.37  0.030
UDS   6919   0.70  10.87  0.030
UDS   6922   0.20  10.41  0.030
UDS   6925   0.10  11.30  0.083
UDS   6927   0.20  10.49  0.030
UDS   6929   0.10   9.95  0.030
UDS    693   0.30   9.91  0.030
UDS   6930   0.20  11.92  0.030
UDS   6938   0.20  10.90  0.030
UDS   6940   0.30  10.82  0.030
UDS   6943   0.20  10.89  0.030
UDS   6948   0.20  10.90  0.030
UDS   6952   0.10  10.01  0.030
UDS   6961   0.00  10.31  0.030
UDS   6964   0.20  10.42  0.030
UDS   6987   0.20  10.80  0.030
UDS   6988   0.90  10.71  0.030
UDS   6991   0.00   9.67  0.030
UDS   6994   0.10  10.52  0.030
UDS     70   0.20  10.37  0.030
UDS    700   0.30  10.10  0.113
UDS   7000   0.20  10.27  0.030
UDS   7004   0.30   8.99  0.030
UDS   7005   0.50  10.27  0.030
UDS   7006   0.70  12.10  0.348
UDS   7007   0.70  10.18  0.030
UDS   7008   0.20  10.93  0.030
UDS    701   0.20  10.94  0.030
UDS   7019   0.80  10.48  0.030
UDS   7022   0.16  11.43  0.103
UDS   7025   0.50   9.27  0.030
UDS   7032   0.20  10.81  0.030
UDS   7039   0.20  10.62  0.030
UDS   7054   0.30  10.79  0.030
UDS   7056   0.20  10.85  0.030
UDS   7060   0.00  10.99  0.174
UDS   7065   0.00  10.00  0.053
UDS   7071   0.10  10.62  0.030
UDS   7072   0.30  10.79  0.030
UDS   7073   0.20  10.92  0.030
UDS   7078   0.50  10.85  0.030
UDS   7083   0.20  10.86  0.030
UDS   7092   0.20  11.08  0.060
UDS   7095   0.00  10.84  0.152
UDS   7097   0.30  10.53  0.030
UDS   7104   0.20  10.67  0.030
UDS   7105   0.50   9.87  0.030
UDS   7109   0.10  11.21  0.110
UDS   7117   0.10  10.87  0.030
UDS   7118   0.30   9.44  0.030
UDS   7121   0.20  11.59  0.139
UDS   7122   0.10   9.99  0.030
UDS    713   0.50  10.04  0.030
UDS   7131   0.10  10.84  0.030
UDS   7134   0.33  10.58  0.030
UDS   7149   0.00   9.98  0.030
UDS   7159   0.55  10.89  0.030
UDS   7167   0.20  10.86  0.030
UDS   7169   0.10  11.40  0.167
UDS   7170   0.50   9.90  0.030
UDS    718   0.10  11.43  0.205
UDS   7183   0.10  10.28  0.030
UDS    719   0.20  10.83  0.030
UDS   7190   0.30  11.06  0.056
UDS   7193   0.10  10.04  0.030
UDS   7198   0.20  10.91  0.030
UDS   7211   0.10   9.82  0.030
UDS   7212   0.20  11.33  0.084
UDS   7218   0.10   9.81  0.030
UDS   7221   0.50  10.31  0.030
UDS   7228   0.20  12.03  0.030
UDS   7233   0.20  10.99  0.030
UDS    724   0.20  10.79  0.030
UDS   7247   0.20  11.06  0.124
UDS   7251   0.20  10.57  0.030
UDS   7254   0.20  10.77  0.030
UDS   7256   0.60  11.09  0.030
UDS   7257   0.20  11.00  0.030
UDS   7259   0.20  10.65  0.030
UDS   7266   0.20  10.23  0.030
UDS   7268   0.00   9.12  0.030
UDS   7269   0.10  10.39  0.030
UDS   7290   0.10  10.73  0.098
UDS   7297   0.00  10.17  0.030
UDS   7298   0.10  11.09  0.070
UDS   7304   0.20  10.72  0.030
UDS   7308   0.50   9.96  0.030
UDS   7321   0.00  10.50  0.060
UDS   7324   0.69   9.55  0.030
UDS   7330   0.10  10.28  0.030
UDS   7331   0.20  10.73  0.030
UDS   7335   0.10  10.72  0.081
UDS   7336   0.20  12.01  0.030
UDS   7345   0.20  10.39  0.030
UDS   7356   0.80  10.67  0.030
UDS   7357   1.00  10.69  0.030
UDS   7366   0.20  10.94  0.030
UDS   7370   0.10  10.18  0.030
UDS   7372   0.20  10.24  0.030
UDS   7373   0.30  10.13  0.088
UDS    738   0.20  11.59  0.170
UDS   7380   0.70   8.88  0.030
UDS   7384   0.10  10.62  0.068
UDS   7385   0.25  10.05  0.030
UDS    739   0.10  10.57  0.030
UDS   7391   0.00  10.36  0.030
UDS   7396   0.20  10.99  0.030
UDS   7400   0.10  11.01  0.133
UDS   7401   0.20  11.85  0.209
UDS   7402   1.00  11.23  0.109
UDS   7406   0.10  10.25  0.030
UDS   7424   0.20  10.77  0.030
UDS   7427   0.50   9.44  0.030
UDS   7431   0.20  10.40  0.030
UDS   7432   0.20  10.30  0.030
UDS   7434   0.40  10.32  0.030
UDS   7436   0.30  10.56  0.030
UDS    744   0.20  10.92  0.030
UDS   7446   0.20  10.75  0.030
UDS    745   0.20  10.34  0.030
UDS   7450   0.20  10.62  0.030
UDS   7457   0.30  11.24  0.072
UDS    746   0.90  10.99  0.037
UDS   7472   0.20  11.38  0.030
UDS   7494   0.20  10.80  0.030
UDS   7502   0.80  10.73  0.030
UDS   7508   0.40  10.43  0.030
UDS   7510   0.20  10.82  0.030
UDS   7511   0.00   9.77  0.030
UDS   7512   0.30  10.80  0.030
UDS   7513   0.20  10.27  0.030
UDS   7515   0.20  10.72  0.070
UDS   7516   0.20  10.75  0.030
UDS   7517   0.20  10.82  0.030
UDS   7519   0.40   9.79  0.030
UDS    752   1.00  10.10  0.030
UDS   7521   0.20  11.06  0.053
UDS   7525   0.20  10.47  0.030
UDS   7527   0.20  11.00  0.030
UDS   7529   0.20  10.73  0.030
UDS    753   0.10  10.31  0.030
UDS   7536   0.20  10.79  0.030
UDS    754   0.20  10.79  0.030
UDS   7549   0.70  10.88  0.030
UDS   7552   0.10  10.66  0.030
UDS   7553   0.20  10.98  0.030
UDS   7559   0.20  10.23  0.030
UDS   7569   0.10  11.18  0.080
UDS    757   0.20  10.38  0.030
UDS   7571   0.10  10.74  0.030
UDS   7575   0.30  10.49  0.030
UDS   7585   0.00  11.00  0.105
UDS   7589   0.20  10.44  0.030
UDS   7592   0.40  10.49  0.030
UDS   7594   0.02   9.89  0.030
UDS   7598   0.10  10.77  0.066
UDS   7599   0.30  10.39  0.030
UDS   7609   0.30  10.76  0.030
UDS   7626   0.30  10.99  0.274
UDS   7641   0.20  10.65  0.030
UDS   7658   0.00  11.00  0.144
UDS   7663   0.80  10.23  0.030
UDS   7667   0.20  10.45  0.030
UDS   7670   0.10  10.19  0.030
UDS   7678   0.30   9.13  0.030
UDS   7680   0.10  10.74  0.151
UDS   7682   0.10  10.22  0.030
UDS   7685   0.90  10.47  0.030
UDS   7689   0.10  10.29  0.030
UDS   7690   0.70   9.58  0.030
UDS   7692   0.50  10.03  0.030
UDS   7702   0.00  10.07  0.030
UDS   7724   0.60  10.86  0.030
UDS   7735   0.20  10.90  0.030
UDS   7737   0.20  10.78  0.030
UDS   7742   0.80   9.75  0.030
UDS   7748   0.60  11.03  0.030
UDS   7753   0.00  10.68  0.121
UDS   7767   0.30  10.33  0.030
UDS   7770   0.30  11.71  0.135
UDS   7774   0.30   9.85  0.030
UDS   7775   0.30  10.53  0.030
UDS    778   0.70  10.15  0.030
UDS   7780   0.50  10.03  0.030
UDS   7791   0.00  10.56  0.030
UDS   7795   0.80  10.73  0.030
UDS   7805   0.20  10.22  0.030
UDS   7809   0.20  10.88  0.030
UDS   7810   0.40  11.64  0.410
UDS   7814   0.70   9.04  0.030
UDS   7818   0.50   9.92  0.030
UDS   7825   0.20  11.41  0.095
UDS   7829   0.30  10.72  0.030
UDS   7830   0.20  10.38  0.030
UDS   7832   0.40  10.48  0.030
UDS   7833   0.20  10.21  0.030
UDS    784   0.00  10.26  0.030
UDS   7844   0.20  10.81  0.030
UDS   7848   0.10  10.73  0.180
UDS   7849   0.60  10.82  0.030
UDS   7856   0.40  10.37  0.030
UDS   7857   0.90   9.77  0.030
UDS   7863   0.50  10.09  0.030
UDS   7865   0.80  10.83  0.030
UDS   7866   0.20  10.21  0.030
UDS   7867   0.80  10.68  0.030
UDS   7871   0.00  10.55  0.061
UDS   7874   0.20  10.93  0.030
UDS   7882   0.90  10.62  0.030
UDS   7883   0.08   9.97  0.030
UDS   7884   0.30  10.81  0.030
UDS   7885   0.30  10.88  0.030
UDS   7888   0.50  10.05  0.030
UDS   7891   0.00  10.98  0.258
UDS   7893   0.20  10.73  0.030
UDS   7895   0.20  10.73  0.030
UDS   7902   0.20  10.73  0.030
UDS   7920   0.20  10.84  0.030
UDS   7922   0.90  10.57  0.030
UDS   7924   0.40  10.55  0.074
UDS    793   0.20  10.89  0.030
UDS   7932   0.80   9.44  0.030
UDS   7933   0.00   9.34  0.030
UDS   7942   0.20  10.49  0.030
UDS   7948   0.10  10.06  0.030
UDS   7953   0.10  10.01  0.030
UDS   7959   0.20  10.75  0.030
UDS   7963   0.40  10.40  0.030
UDS    797   0.00   9.45  0.030
UDS   7973   0.20  10.19  0.030
UDS   7974   0.20  10.93  0.751
UDS   7980   0.50  10.18  0.030
UDS   7981   0.50   9.98  0.030
UDS   7983   0.20  10.92  0.030
UDS   7986   0.50  10.01  0.030
UDS   7997   0.42   9.89  0.030
UDS   7999   0.20  10.77  0.030
UDS   8006   0.30  10.37  0.030
UDS   8017   0.10  10.47  0.172
UDS   8018   0.00  10.45  0.089
UDS   8019   0.40  11.54  0.164
UDS   8028   0.20  10.87  0.030
UDS   8039   0.30  10.53  0.030
UDS   8045   0.30  10.81  0.030
UDS    805   0.10  10.63  0.030
UDS   8054   0.30  10.60  0.030
UDS   8056   0.20  10.93  0.030
UDS   8058   0.30  11.68  0.136
UDS   8060   0.30  10.71  0.030
UDS   8061   0.10   9.76  0.030
UDS   8068   0.20  10.93  0.030
UDS   8070   0.40  10.85  0.030
UDS   8077   0.10  10.04  0.030
UDS   8082   0.10  11.12  0.097
UDS   8083   0.20  10.78  0.030
UDS   8086   0.10  10.01  0.030
UDS    809   0.20  10.93  0.030
UDS   8096   0.20  10.55  0.030
UDS   8098   0.20  10.77  0.030
UDS   8100   0.90  11.34  0.030
UDS   8102   0.30  10.16  0.030
UDS   8103   0.40  10.42  0.030
UDS   8109   0.20  10.47  0.030
UDS    811   0.40   9.93  0.030
UDS   8111   0.20  10.24  0.030
UDS   8123   0.55  10.93  0.030
UDS   8136   0.20  10.90  0.030
UDS   8137   0.16  10.85  0.030
UDS   8139   0.25   9.97  0.030
UDS   8142   0.20  10.80  0.030
UDS   8143   0.20  10.41  0.030
UDS   8158   0.10  10.06  0.030
UDS   8160   0.10  10.82  0.030
UDS   8163   0.20  11.11  0.218
UDS   8180   0.80  10.63  0.030
UDS   8181   0.90  11.72  0.030
UDS   8186   0.50   9.77  0.030
UDS   8187   0.20  10.74  0.030
UDS   8188   0.70  10.64  0.030
UDS   8189   0.10   9.36  0.030
UDS   8193   0.80  10.91  0.053
UDS     82   0.10  10.26  0.030
UDS   8204   0.90  10.63  0.030
UDS   8213   0.20  10.79  0.030
UDS   8214   0.20  10.46  0.030
UDS   8221   0.30  11.07  0.268
UDS   8233   0.10  10.43  0.047
UDS   8248   0.00   9.46  0.030
UDS   8252   0.30  11.43  0.146
UDS   8264   0.20  10.87  0.030
UDS   8265   0.10  10.70  0.082
UDS    827   0.16  10.79  0.030
UDS   8271   0.50   9.93  0.030
UDS   8275   0.20  10.84  0.030
UDS   8283   0.30  10.02  0.030
UDS    829   0.10  10.28  0.030
UDS   8291   0.20  10.30  0.030
UDS   8294   0.20  11.08  0.075
UDS   8297   0.10  11.77  0.299
UDS   8300   0.20  10.92  0.030
UDS   8301   0.20  10.75  0.030
UDS   8302   0.20  10.66  0.030
UDS   8305   0.02  10.07  0.030
UDS   8309   0.70  10.76  0.030
UDS   8324   0.20  10.17  0.030
UDS   8326   0.20  10.99  0.047
UDS   8334   0.20  10.89  0.030
UDS   8337   0.80  10.63  0.030
UDS   8341   0.20  10.08  0.030
UDS   8342   0.60  10.85  0.030
UDS   8344   0.02  10.94  0.076
UDS   8348   0.70  10.82  0.030
UDS   8352   0.30  10.75  0.030
UDS   8354   0.20  10.94  0.030
UDS   8355   0.70  10.07  0.030
UDS    836   0.10  10.55  0.030
UDS   8365   0.30  10.76  0.030
UDS   8367   0.40  11.17  0.045
UDS   8371   0.30  10.10  0.099
UDS   8381   0.10  10.49  0.173
UDS   8382   0.80   9.79  0.030
UDS   8386   0.20  10.86  0.030
UDS   8388   0.20  10.91  0.030
UDS   8391   0.60  10.83  0.030
UDS   8394   0.20  10.93  0.030
UDS   8398   0.30  10.79  0.030
UDS   8399   0.20  10.96  0.030
UDS   8400   0.20  10.89  0.030
UDS   8402   0.30  10.54  0.030
UDS   8404   0.30  11.02  0.030
UDS   8406   0.20  11.19  0.073
UDS   8410   0.20  11.20  0.030
UDS   8411   0.20  10.95  0.030
UDS   8414   0.40  10.38  0.030
UDS   8417   0.10  10.67  0.030
UDS    842   0.40  10.54  0.030
UDS   8421   0.30   9.82  0.030
UDS   8427   0.90  10.75  0.030
UDS   8432   0.20  10.94  0.030
UDS   8433   0.00  10.90  0.082
UDS   8444   0.20  10.89  0.030
UDS   8445   0.10  10.75  0.030
UDS   8451   0.00  10.05  0.122
UDS   8463   0.50  10.08  0.030
UDS   8474   0.30  10.75  0.030
UDS   8481   0.90  10.66  0.030
UDS   8485   0.30  10.76  0.030
UDS   8486   0.70  10.87  0.030
