\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
EGS & 20022 & 9.85661 & 1.998 & 5.94 & 0.2 & 11.3 & 0.039 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.32916063162 & -9.71732935537 & -9.37935325819 \\
UDS & 10349 & 10.7944880467 & 1.999 & 6.5999999 & 0.2 & 11.15 & 0.082 & 0.0194 & 43.0205466956 & 44.7242368546 & 1.37744936838 & 43.2129653298 & 44.7662066623 & -1.03275416152 & -9.41703867832 & -10.8052074021 & -10.4672313049 \\
COS & 2800 & 11.3957 & 2.0 & 5.94 & 0.1 & 12.11 & 0.646 & 0.0031 & 43.1841066595 & 45.6913965617 & 2.34460907546 & 43.2684121576 & 44.835515197 & -0.963445626815 & -9.05109092454 & -10.4392596483 & -10.1012835511 \\
EGS & 25898 & 9.97745 & 2.0 & 5.94 & 0.2 & 11.56 & 0.029 & 0.0194 & 43.4305466956 & 45.1342368546 & 1.78744936838 & 43.3519553298 & 44.9399441623 & -0.859016661519 & -8.19000063162 & -9.57816935537 & -9.24019325819 \\
UDS & 23225 & 10.8603380066 & 2.0 & 5.9400001 & 0.2 & 11.67 & 0.29 & 0.0194 & 43.5405466956 & 45.2442368546 & 1.89744936838 & 43.3892453298 & 44.9865566623 & -0.812404161519 & -8.96288863822 & -10.351057362 & -10.0130812648 \\
EGS & 20207 & 10.6506 & 2.0 & 5.28 & 0.2 & 11.41 & 0.134 & 0.0194 & 43.2805466956 & 44.9842368546 & 1.63744936838 & 43.3011053298 & 44.8763816623 & -0.922579161519 & -9.01315063162 & -10.4013193554 & -10.0633432582 \\
UDS & 23528 & 9.79865064545 & 2.001 & 5.2800002 & 0.2 & 10.98 & 0.05 & 0.0194 & 42.8505466956 & 44.5542368546 & 1.20744936838 & 43.1553353298 & 44.6941691623 & -1.10479166152 & -8.59120127707 & -9.97937000082 & -9.64139390364 \\
UDS & 24453 & 10.7745169657 & 2.003 & 5.9400001 & 0.1 & 11.56 & 0.229 & 0.0031 & 42.6341066595 & 45.1413965617 & 1.79460907546 & 43.0819621576 & 44.602452697 & -1.19650812682 & -8.97990789024 & -10.368076614 & -10.0301005168 \\
EGS & 4704 & 9.5477 & 2.003 & 4.62 & 0.2 & 11.42 & 0.026 & 0.0194 & 43.2905466956 & 44.9942368546 & 1.64744936838 & 43.3044953298 & 44.8806191623 & -0.918341661519 & -7.90025063162 & -9.28841935537 & -8.95044325819 \\
EGS & 28616 & 10.7608 & 2.003 & 7.92 & 0.2 & 11.87 & 0.146 & 0.0194 & 43.7405466956 & 45.4442368546 & 2.09744936838 & 43.4570453298 & 45.0713066623 & -0.727654161519 & -8.66335063162 & -10.0515193554 & -9.71354325819 \\
EGS & 18278 & 11.2033 & 2.004 & 5.28 & 0.2 & 12.15 & 0.638 & 0.0194 & 44.0205466956 & 45.7242368546 & 2.37744936838 & 43.5519653298 & 45.1899566623 & -0.609004161519 & -8.82585063162 & -10.2140193554 & -9.87604325819 \\
EGS & 26048 & 10.5236 & 2.004 & 10.56 & 0.3 & 10.83 & 0.046 & 0.0489 & 43.1020538248 & 44.3909711474 & 1.04418366114 & 43.2405962466 & 44.8007453083 & -0.998215515524 & -9.47941633886 & -10.8675850626 & -10.5296089654 \\
UDS & 16363 & 10.7497363156 & 2.004 & 4.6199999 & 0.2 & 11.69 & 0.089 & 0.0194 & 43.5605466956 & 45.2642368546 & 1.91744936838 & 43.3960253298 & 44.9950316623 & -0.803929161519 & -8.83228694722 & -10.220455671 & -9.88247957379 \\
EGS & 7343 & 10.7789 & 2.004 & 4.62 & 0.2 & 11.6 & 0.198 & 0.0194 & 43.4705466956 & 45.1742368546 & 1.82744936838 & 43.3655153298 & 44.9568941623 & -0.842066661519 & -8.95145063162 & -10.3396193554 & -10.0016432582 \\
UDS & 7092 & 9.70243053645 & 2.005 & 5.9400001 & 0.2 & 11.08 & 0.06 & 0.0194 & 42.9505466956 & 44.6542368546 & 1.30744936838 & 43.1892353298 & 44.7365441623 & -1.06241666152 & -8.39498116807 & -9.78314989182 & -9.44517379464 \\
EGS & 28955 & 10.2975 & 2.005 & 6.6 & 0.2 & 11.23 & 0.087 & 0.0194 & 43.1005466956 & 44.8042368546 & 1.45744936838 & 43.2400853298 & 44.8001066623 & -0.998854161519 & -8.84005063162 & -10.2282193554 & -9.89024325819 \\
EGS & 29162 & 10.2455 & 2.005 & 10.56 & 0.2 & 11.21 & 0.082 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -8.80805063162 & -10.1962193554 & -9.85824325819 \\
EGS & 600 & 10.1808 & 2.005 & 6.6 & 0.2 & 10.74 & 0.025 & 0.0194 & 42.6105466956 & 44.3142368546 & 0.967449368377 & 43.0739753298 & 44.5924691623 & -1.20649166152 & -9.21335063162 & -10.6015193554 & -10.2635432582 \\
COS & 4431 & 10.2279 & 2.006 & 5.28 & 0.3 & 11.1 & 0.049 & 0.0489 & 43.3720538248 & 44.6609711474 & 1.31418366114 & 43.3321262466 & 44.9151578083 & -0.883803015524 & -8.91371633886 & -10.3018850626 & -9.96390896543 \\
UDS & 15482 & 9.9749719943 & 2.006 & 5.2800002 & 0.2 & 11.05 & 0.061 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -8.69752262592 & -10.0856913497 & -9.74771525249 \\
UDS & 19160 & 10.8215135284 & 2.006 & 5.9400001 & 0.1 & 11.7 & 0.368 & 0.0031 & 42.7741066595 & 45.2813965617 & 1.93460907546 & 43.1294221576 & 44.661777697 & -1.13718312682 & -8.88690445294 & -10.2750731767 & -9.93709707951 \\
GDS & 17705 & 9.73 & 2.0065 & 5.28 & 0.2 & 10.65 & 0.026 & 0.0194 & 42.5205466956 & 44.2242368546 & 0.877449368377 & 43.0434653298 & 44.5543316623 & -1.24462916152 & -8.85255063162 & -10.2407193554 & -9.90274325819 \\
GDS & 10446 & 9.97 & 2.0069 & 5.28 & 0.2 & 11.5 & 0.046 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & -8.24255063162 & -9.63071935537 & -9.29274325819 \\
GDS & 24137 & 10.14 & 2.007 & 5.28 & 0.2 & 11.01 & 0.046 & 0.0194 & 42.8805466956 & 44.5842368546 & 1.23744936838 & 43.1655053298 & 44.7068816623 & -1.09207916152 & -8.90255063162 & -10.2907193554 & -9.95274325819 \\
GDS & 23618 & 9.66 & 2.008 & 4.62 & 0.2 & 10.61 & 0.023 & 0.0194 & 42.4805466956 & 44.1842368546 & 0.837449368377 & 43.0299053298 & 44.5373816623 & -1.26157916152 & -8.82255063162 & -10.2107193554 & -9.87274325819 \\
EGS & 28610 & 10.2135 & 2.008 & 5.94 & 0.2 & 11.87 & 0.062 & 0.0194 & 43.7405466956 & 45.4442368546 & 2.09744936838 & 43.4570453298 & 45.0713066623 & -0.727654161519 & -8.11605063162 & -9.50421935537 & -9.16624325819 \\
GDS & 15261 & 11.32 & 2.009 & 5.28 & 0.3 & 12.26 & 0.612 & 0.0489 & 44.5320538248 & 45.8209711474 & 2.47418366114 & 43.7253662466 & 45.4067078083 & -0.392253015524 & -8.84581633886 & -10.2339850626 & -9.89600896543 \\
UDS & 4354 & 10.0606978404 & 2.009 & 10.5600004 & 0.2 & 11.3 & 0.1 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.53324847202 & -9.92141719577 & -9.58344109859 \\
EGS & 29093 & 10.409 & 2.009 & 4.62 & 0.2 & 11.27 & 0.087 & 0.0194 & 43.1405466956 & 44.8442368546 & 1.49744936838 & 43.2536453298 & 44.8170566623 & -0.981904161519 & -8.91155063162 & -10.2997193554 & -9.96174325819 \\
UDS & 9888 & 10.6074550232 & 2.01 & 5.2800002 & 0.1 & 11.88 & 0.162 & 0.0031 & 42.9541066595 & 45.4613965617 & 2.11460907546 & 43.1904421576 & 44.738052697 & -1.06090812682 & -8.49284594774 & -9.88101467149 & -9.54303857431 \\
COS & 898 & 10.2115 & 2.01 & 6.6 & 0.2 & 11.55 & 0.122 & 0.0194 & 43.4205466956 & 45.1242368546 & 1.77744936838 & 43.3485653298 & 44.9357066623 & -0.863254161519 & -8.43405063162 & -9.82221935537 & -9.48424325819 \\
EGS & 30710 & 10.6371 & 2.01 & 6.6 & 0.2 & 11.43 & 0.146 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & -8.97965063162 & -10.3678193554 & -10.0298432582 \\
EGS & 14924 & 10.427 & 2.011 & 10.56 & 0.2 & 11.5 & 0.116 & 0.0194 & 43.3705466956 & 45.0742368546 & 1.72744936838 & 43.3316153298 & 44.9145191623 & -0.884441661519 & -8.69955063162 & -10.0877193554 & -9.74974325819 \\
EGS & 9140 & 11.2708 & 2.013 & 5.94 & 0.2 & 11.73 & 0.259 & 0.0194 & 43.6005466956 & 45.3042368546 & 1.95744936838 & 43.4095853298 & 45.0119816623 & -0.786979161519 & -9.31335063162 & -10.7015193554 & -10.3635432582 \\
EGS & 9785 & 9.095 & 2.013 & 5.28 & 0.2 & 10.98 & 0.054 & 0.0194 & 42.8505466956 & 44.5542368546 & 1.20744936838 & 43.1553353298 & 44.6941691623 & -1.10479166152 & -7.88755063162 & -9.27571935537 & -8.93774325819 \\
UDS & 24819 & 11.2227164711 & 2.014 & 5.9400001 & 0.2 & 11.85 & 0.498 & 0.0194 & 43.7205466956 & 45.4242368546 & 2.07744936838 & 43.4502653298 & 45.0628316623 & -0.736129161519 & -9.14526710272 & -10.5334358265 & -10.1954597293 \\
UDS & 18197 & 10.45484486 & 2.016 & 4.6199999 & 0.2 & 11.2 & 0.089 & 0.0194 & 43.0705466956 & 44.7742368546 & 1.42744936838 & 43.2299153298 & 44.7873941623 & -1.01156666152 & -9.02739549162 & -10.4155642154 & -10.0775881182 \\
COS & 23040 & 11.1326 & 2.017 & 5.28 & 0.3 & 11.27 & 0.122 & 0.0489 & 43.5420538248 & 44.8309711474 & 1.48418366114 & 43.3897562466 & 44.9871953083 & -0.811765515524 & -9.64841633886 & -11.0365850626 & -10.6986089654 \\
UDS & 10253 & 10.2764618042 & 2.017 & 5.2800002 & 0.2 & 11.2 & 0.086 & 0.0194 & 43.0705466956 & 44.7742368546 & 1.42744936838 & 43.2299153298 & 44.7873941623 & -1.01156666152 & -8.84901243582 & -10.2371811596 & -9.89920506239 \\
UDS & 20935 & 10.9484129658 & 2.018 & 5.2800002 & 0.2 & 11.67 & 0.297 & 0.0194 & 43.5405466956 & 45.2442368546 & 1.89744936838 & 43.3892453298 & 44.9865566623 & -0.812404161519 & -9.05096359742 & -10.4391323212 & -10.101156224 \\
EGS & 12791 & 10.2634 & 2.018 & 4.62 & 0.2 & 11.62 & 0.056 & 0.0194 & 43.4905466956 & 45.1942368546 & 1.84744936838 & 43.3722953298 & 44.9653691623 & -0.833591661519 & -8.41595063162 & -9.80411935537 & -9.46614325819 \\
GDS & 19915 & 10.06 & 2.018 & 5.28 & 0.2 & 10.79 & 0.034 & 0.0194 & 42.6605466956 & 44.3642368546 & 1.01744936838 & 43.0909253298 & 44.6136566623 & -1.18530416152 & -9.04255063162 & -10.4307193554 & -10.0927432582 \\
GDS & 2227 & 10.03 & 2.019 & 5.28 & 0.2 & 11.91 & 0.048 & 0.0194 & 43.7805466956 & 45.4842368546 & 2.13744936838 & 43.4706053298 & 45.0882566623 & -0.710704161519 & -7.89255063162 & -9.28071935537 & -8.94274325819 \\
UDS & 24854 & 10.652246341 & 2.02 & 3.96 & 0.5 & 11.65 & 0.166 & 0.1475 & 44.401536986 & 45.1634393534 & 1.81665186713 & 43.6811210383 & 45.3514012978 & -0.447559525969 & -8.83559447387 & -10.2237631976 & -9.88578710044 \\
COS & 9967 & 11.2502 & 2.02 & 5.28 & 0.3 & 11.55 & 0.327 & 0.0489 & 43.8220538248 & 45.1109711474 & 1.76418366114 & 43.4846762466 & 45.1058453083 & -0.693115515524 & -9.48601633886 & -10.8741850626 & -10.5362089654 \\
EGS & 23319 & 9.44658 & 2.021 & 5.94 & 0.2 & 11.18 & 0.069 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -8.03913063162 & -9.42729935537 & -9.08932325819 \\
EGS & 26754 & 10.3021 & 2.022 & 7.92 & 0.2 & 11.79 & 0.085 & 0.0194 & 43.6605466956 & 45.3642368546 & 2.01744936838 & 43.4299253298 & 45.0374066623 & -0.761554161519 & -8.28465063162 & -9.67281935537 & -9.33484325819 \\
EGS & 7698 & 10.6815 & 2.023 & 5.28 & 0.4 & 11.44 & 0.091 & 0.0916 & 43.9846404394 & 44.9810220912 & 1.63423460501 & 43.5397931089 & 45.1747413862 & -0.624219437611 & -9.04726539499 & -10.4354341187 & -10.0974580216 \\
EGS & 21945 & 10.6696 & 2.024 & 6.6 & 0.3 & 12.03 & 0.339 & 0.0489 & 44.3020538248 & 45.5909711474 & 2.24418366114 & 43.6473962466 & 45.3092453083 & -0.489715515524 & -8.42541633886 & -9.81358506261 & -9.47560896543 \\
COS & 4653 & 11.0517 & 2.0246 & 5.28 & 0.4 & 11.17 & 0.076 & 0.0916 & 43.7146404394 & 44.7110220912 & 1.36423460501 & 43.4482631089 & 45.0603288862 & -0.738631937611 & -9.68746539499 & -11.0756341187 & -10.7376580216 \\
UDS & 21220 & 9.9159272117 & 2.025 & 4.6199999 & 0.2 & 11.04 & 0.056 & 0.0194 & 42.9105466956 & 44.6142368546 & 1.26744936838 & 43.1756753298 & 44.7195941623 & -1.07936666152 & -8.64847784332 & -10.0366465671 & -9.69867046989 \\
EGS & 28590 & 10.8235 & 2.025 & 10.56 & 0.6 & 12.41 & 1.074 & 0.2166 & 45.328403418 & 45.8867285329 & 2.53994104668 & 43.9953287587 & 45.7441609484 & -0.0547998754198 & -8.28355895332 & -9.67172767707 & -9.33375157989 \\
EGS & 6663 & 10.5668 & 2.026 & 4.62 & 0.2 & 11.21 & 0.081 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -9.12935063162 & -10.5175193554 & -10.1795432582 \\
UDS & 6244 & 10.4099331233 & 2.026 & 3.96 & 0.2 & 11.48 & 0.153 & 0.0194 & 43.3505466956 & 45.0542368546 & 1.70744936838 & 43.3248353298 & 44.9060441623 & -0.892916661519 & -8.70248375492 & -10.0906524787 & -9.75267638149 \\
UDS & 22137 & 10.2479732664 & 2.0275 & 5.2800002 & 0.2 & 11.55 & 0.188 & 0.0194 & 43.4205466956 & 45.1242368546 & 1.77744936838 & 43.3485653298 & 44.9357066623 & -0.863254161519 & -8.47052389802 & -9.85869262177 & -9.52071652459 \\
EGS & 9374 & 10.1617 & 2.03 & 5.28 & 0.2 & 11.75 & 0.281 & 0.0194 & 43.6205466956 & 45.3242368546 & 1.97744936838 & 43.4163653298 & 45.0204566623 & -0.778504161519 & -8.18425063162 & -9.57241935537 & -9.23444325819 \\
EGS & 26104 & 10.1597 & 2.031 & 4.62 & 0.2 & 10.76 & 0.032 & 0.0194 & 42.6305466956 & 44.3342368546 & 0.987449368377 & 43.0807553298 & 44.6009441623 & -1.19801666152 & -9.17225063162 & -10.5604193554 & -10.2224432582 \\
EGS & 6793 & 10.2578 & 2.032 & 5.28 & 0.2 & 11.39 & 0.109 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & -8.64035063162 & -10.0285193554 & -9.69054325819 \\
UDS & 8058 & 10.8155777483 & 2.032 & 4.6199999 & 0.3 & 11.68 & 0.136 & 0.0489 & 43.9520538248 & 45.2409711474 & 1.89418366114 & 43.5287462466 & 45.1609328083 & -0.638028015524 & -8.92139408716 & -10.3095628109 & -9.97158671373 \\
GDS & 21564 & 9.98 & 2.032 & 3.96 & 0.2 & 10.9 & 0.043 & 0.0194 & 42.7705466956 & 44.4742368546 & 1.12744936838 & 43.1282153298 & 44.6602691623 & -1.13869166152 & -8.85255063162 & -10.2407193554 & -9.90274325819 \\
EGS & 18978 & 10.3509 & 2.033 & 5.94 & 0.2 & 11.64 & 0.104 & 0.0194 & 43.5105466956 & 45.2142368546 & 1.86744936838 & 43.3790753298 & 44.9738441623 & -0.825116661519 & -8.48345063162 & -9.87161935537 & -9.53364325819 \\
EGS & 4236 & 10.2006 & 2.034 & 5.28 & 0.3 & 11.87 & 0.097 & 0.0489 & 44.1420538248 & 45.4309711474 & 2.08418366114 & 43.5931562466 & 45.2414453083 & -0.557515515524 & -8.11641633886 & -9.50458506261 & -9.16660896543 \\
EGS & 21797 & 10.1275 & 2.036 & 5.28 & 0.2 & 11.3 & 0.052 & 0.0194 & 43.1705466956 & 44.8742368546 & 1.52744936838 & 43.2638153298 & 44.8297691623 & -0.969191661519 & -8.60005063162 & -9.98821935537 & -9.65024325819 \\
GDS & 25009 & 10.45 & 2.036 & 5.28 & 0.3 & 12.14 & 0.128 & 0.0489 & 44.4120538248 & 45.7009711474 & 2.35418366114 & 43.6846862466 & 45.3558578083 & -0.443103015524 & -8.09581633886 & -9.48398506261 & -9.14600896543 \\
EGS & 588 & 9.96663 & 2.036 & 5.28 & 0.2 & 11.21 & 0.07 & 0.0194 & 43.0805466956 & 44.7842368546 & 1.43744936838 & 43.2333053298 & 44.7916316623 & -1.00732916152 & -8.52918063162 & -9.91734935537 & -9.57937325819 \\
EGS & 22646 & 9.50867 & 2.037 & 5.28 & 0.2 & 10.94 & 0.044 & 0.0194 & 42.8105466956 & 44.5142368546 & 1.16744936838 & 43.1417753298 & 44.6772191623 & -1.12174166152 & -8.34122063162 & -9.72938935537 & -9.39141325819 \\
GDS & 13295 & 9.99 & 2.037 & 3.96 & 0.2 & 10.78 & 0.033 & 0.0194 & 42.6505466956 & 44.3542368546 & 1.00744936838 & 43.0875353298 & 44.6094191623 & -1.18954166152 & -8.98255063162 & -10.3707193554 & -10.0327432582 \\
EGS & 10982 & 9.97857 & 2.039 & 10.56 & 0.2 & 11.05 & 0.056 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -8.70112063162 & -10.0892893554 & -9.75131325819 \\
UDS & 7401 & 10.7058637123 & 2.039 & 5.2800002 & 0.2 & 11.85 & 0.209 & 0.0194 & 43.7205466956 & 45.4242368546 & 2.07744936838 & 43.4502653298 & 45.0628316623 & -0.736129161519 & -8.62841434392 & -10.0165830677 & -9.67860697049 \\
GDS & 2236 & 9.87 & 2.039 & 6.6 & 0.4 & 10.55 & 0.018 & 0.0916 & 43.0946404394 & 44.0910220912 & 0.744234605014 & 43.2380831089 & 44.7976038862 & -1.00135693761 & -9.12576539499 & -10.5139341187 & -10.1759580216 \\
GDS & 24991 & 10.21 & 2.0397 & 5.28 & 0.2 & 11.1 & 0.066 & 0.0194 & 42.9705466956 & 44.6742368546 & 1.32744936838 & 43.1960153298 & 44.7450191623 & -1.05394166152 & -8.88255063162 & -10.2707193554 & -9.93274325819 \\
COS & 146 & 10.3025 & 2.04 & 5.28 & 0.2 & 11.44 & 0.135 & 0.0194 & 43.3105466956 & 45.0142368546 & 1.66744936838 & 43.3112753298 & 44.8890941623 & -0.909866661519 & -8.63505063162 & -10.0232193554 & -9.68524325819 \\
COS & 8344 & 10.0065 & 2.04 & 5.94 & 0.6 & 11.83 & 0.239 & 0.2166 & 44.748403418 & 45.3067285329 & 1.95994104668 & 43.7987087587 & 45.4983859484 & -0.30057487542 & -8.04655895332 & -9.43472767707 & -9.09675157989 \\
UDS & 10152 & 10.532754379 & 2.04 & 5.9400001 & 0.1 & 11.31 & 0.107 & 0.0031 & 42.3841066595 & 44.8913965617 & 1.54460907546 & 42.9972121576 & 44.496515197 & -1.30244562682 & -8.98814530354 & -10.3763140273 & -10.0383379301 \\
GDS & 10122 & 10.35 & 2.04 & 5.28 & 0.2 & 11.29 & 0.06 & 0.0194 & 43.1605466956 & 44.8642368546 & 1.51744936838 & 43.2604253298 & 44.8255316623 & -0.973429161519 & -8.83255063162 & -10.2207193554 & -9.88274325819 \\
UDS & 26669 & 10.625312451 & 2.041 & 5.2800002 & 0.4 & 11.15 & 0.063 & 0.0916 & 43.6946404394 & 44.6910220912 & 1.34423460501 & 43.4414831089 & 45.0518538862 & -0.747106937611 & -9.28107784599 & -10.6692465697 & -10.3312704726 \\
GDS & 26823 & 9.63 & 2.041 & 5.28 & 0.3 & 11.7 & 0.16 & 0.0489 & 43.9720538248 & 45.2609711474 & 1.91418366114 & 43.5355262466 & 45.1694078083 & -0.629553015524 & -7.71581633886 & -9.10398506261 & -8.76600896543 \\
UDS & 26 & 10.9854264741 & 2.042 & 5.9400001 & 0.4 & 12.43 & 0.61 & 0.0916 & 44.9746404394 & 45.9710220912 & 2.62423460501 & 43.8754031089 & 45.5942538862 & -0.204706937611 & -8.36119186909 & -9.74936059284 & -9.41138449566 \\
UDS & 11058 & 9.84198480459 & 2.042 & 6.5999999 & 0.2 & 11.28 & 0.094 & 0.0194 & 43.1505466956 & 44.8542368546 & 1.50744936838 & 43.2570353298 & 44.8212941623 & -0.977666661519 & -8.33453543621 & -9.72270415996 & -9.38472806278 \\
GDS & 25963 & 9.99 & 2.043 & 5.28 & 0.5 & 10.49 & 0.016 & 0.1475 & 43.241536986 & 44.0034393534 & 0.656651867131 & 43.2878810383 & 44.8598512978 & -0.939109525969 & -9.33334813287 & -10.7215168566 & -10.3835407594 \\
UDS & 24602 & 9.64640372622 & 2.043 & 4.6199999 & 0.5 & 11.53 & 0.084 & 0.1475 & 44.281536986 & 45.0434393534 & 1.69665186713 & 43.6404410383 & 45.3005512978 & -0.498409525969 & -7.94975185909 & -9.33792058284 & -8.99994448566 \\
EGS & 2154 & 10.7133 & 2.043 & 5.28 & 0.4 & 10.86 & 0.038 & 0.0916 & 43.4046404394 & 44.4010220912 & 1.05423460501 & 43.3431731089 & 44.9289663862 & -0.869994437611 & -9.65906539499 & -11.0472341187 & -10.7092580216 \\
EGS & 19531 & 10.7808 & 2.044 & 5.28 & 0.2 & 11.84 & 0.127 & 0.0194 & 43.7105466956 & 45.4142368546 & 2.06744936838 & 43.4468753298 & 45.0585941623 & -0.740366661519 & -8.71335063162 & -10.1015193554 & -9.76354325819 \\
UDS & 10663 & 10.8155777483 & 2.045 & 5.2800002 & 0.3 & 11.02 & 0.053 & 0.0489 & 43.2920538248 & 44.5809711474 & 1.23418366114 & 43.3050062466 & 44.8812578083 & -0.917703015524 & -9.58139408716 & -10.9695628109 & -10.6315867137 \\
EGS & 18189 & 10.3708 & 2.045 & 5.28 & 0.2 & 11.76 & 0.153 & 0.0194 & 43.6305466956 & 45.3342368546 & 1.98744936838 & 43.4197553298 & 45.0246941623 & -0.774266661519 & -8.38335063162 & -9.77151935537 & -9.43354325819 \\
GDS & 22917 & 9.85 & 2.0453 & 4.62 & 0.39 & 10.52 & 0.019 & 0.086736 & 43.0409443556 & 44.0633413042 & 0.716553817976 & 43.2198801366 & 44.7748501707 & -1.02411065309 & -9.13344618202 & -10.5216149058 & -10.1836388086 \\
COS & 10566 & 10.7892 & 2.0455 & 3.96 & 0.4 & 11.55 & 0.231 & 0.0916 & 44.0946404394 & 45.0910220912 & 1.74423460501 & 43.5770831089 & 45.2213538862 & -0.577606937611 & -9.04496539499 & -10.4331341187 & -10.0951580216 \\
GDS & 10829 & 10.16 & 2.046 & 5.94 & 0.4 & 10.96 & 0.04 & 0.0916 & 43.5046404394 & 44.5010220912 & 1.15423460501 & 43.3770731089 & 44.9713413862 & -0.827619437611 & -9.00576539499 & -10.3939341187 & -10.0559580216 \\
GDS & 12743 & 10.16 & 2.047 & 3.96 & 0.2 & 11.07 & 0.051 & 0.0194 & 42.9405466956 & 44.6442368546 & 1.29744936838 & 43.1858453298 & 44.7323066623 & -1.06665416152 & -8.86255063162 & -10.2507193554 & -9.91274325819 \\
EGS & 20916 & 10.6789 & 2.047 & 5.28 & 0.4 & 11.81 & 0.147 & 0.0916 & 44.3546404394 & 45.3510220912 & 2.00423460501 & 43.6652231089 & 45.3315288862 & -0.467431937611 & -8.67466539499 & -10.0628341187 & -9.72485802156 \\
EGS & 31220 & 9.6433 & 2.048 & 5.28 & 0.2 & 11.58 & 0.029 & 0.0194 & 43.4505466956 & 45.1542368546 & 1.80744936838 & 43.3587353298 & 44.9484191623 & -0.850541661519 & -7.83585063162 & -9.22401935537 & -8.88604325819 \\
GDS & 21471 & 11.14 & 2.048 & 9.24 & 0.2 & 11.62 & 0.216 & 0.0194 & 43.4905466956 & 45.1942368546 & 1.84744936838 & 43.3722953298 & 44.9653691623 & -0.833591661519 & -9.29255063162 & -10.6807193554 & -10.3427432582 \\
EGS & 5889 & 10.2539 & 2.049 & 5.94 & 0.2 & 12.14 & 0.087 & 0.0194 & 44.0105466956 & 45.7142368546 & 2.36744936838 & 43.5485753298 & 45.1857191623 & -0.613241661519 & -7.88645063162 & -9.27461935537 & -8.93664325819 \\
COS & 4659 & 10.8483 & 2.05 & 4.62 & 0.3 & 11.79 & 0.203 & 0.0489 & 44.0620538248 & 45.3509711474 & 2.00418366114 & 43.5660362466 & 45.2075453083 & -0.591415515524 & -8.84411633886 & -10.2322850626 & -9.89430896543 \\
EGS & 25210 & 10.1048 & 2.052 & 5.28 & 0.3 & 10.84 & 0.032 & 0.0489 & 43.1120538248 & 44.4009711474 & 1.05418366114 & 43.2439862466 & 44.8049828083 & -0.993978015524 & -9.05061633886 & -10.4387850626 & -10.1008089654 \\
UDS & 15562 & 10.2671717284 & 2.052 & 5.2800002 & 0.3 & 11.85 & 0.259 & 0.0489 & 44.1220538248 & 45.4109711474 & 2.06418366114 & 43.5863762466 & 45.2329703083 & -0.565990515524 & -8.20298806726 & -9.59115679101 & -9.25318069383 \\
EGS & 5385 & 10.1094 & 2.052 & 5.94 & 0.4 & 11.14 & 0.061 & 0.0916 & 43.6846404394 & 44.6810220912 & 1.33423460501 & 43.4380931089 & 45.0476163862 & -0.751344437611 & -8.77516539499 & -10.1633341187 & -9.82535802156 \\
EGS & 16768 & 10.0826 & 2.054 & 5.28 & 0.2 & 11.81 & 0.08 & 0.0194 & 43.6805466956 & 45.3842368546 & 2.03744936838 & 43.4367053298 & 45.0458816623 & -0.753079161519 & -8.04515063162 & -9.43331935537 & -9.09534325819 \\
EGS & 3257 & 9.84294 & 2.054 & 5.28 & 0.2 & 11.39 & 0.04 & 0.0194 & 43.2605466956 & 44.9642368546 & 1.61744936838 & 43.2943253298 & 44.8679066623 & -0.931054161519 & -8.22549063162 & -9.61365935537 & -9.27568325819 \\
EGS & 15934 & 10.0271 & 2.054 & 3.96 & 0.2 & 10.89 & 0.041 & 0.0194 & 42.7605466956 & 44.4642368546 & 1.11744936838 & 43.1248253298 & 44.6560316623 & -1.14292916152 & -8.90965063162 & -10.2978193554 & -9.95984325819 \\
UDS & 17505 & 9.87215627275 & 2.054 & 5.9400001 & 0.2 & 11.13 & 0.059 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -8.51470690437 & -9.90287562812 & -9.56489953094 \\
